,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
1903,13932,1436,1738,1371,1392,1789,2014,2170,1349,673,263.4,231.6,100.1,89.4,10.5,9.2,7.267533192,5.153622264,0.43204019,7.529843308,9.574319206,21.6251545,0,14348,4117,1494,48,46.79391719745223,44.65812101910828,48.838694267515926,6664,40.1,38.2,42.1,4432,8.607802547770701,7.812070063694268,9.4543949044586,1406,9.095222929936305,13.9,18.4,1783,17.6,16.2,19.0,1942,4.1,3.8,4.5,452,6
1904,12760,1060,1243,1318,1380,1672,1828,2159,1338,762,263.4,231.6,100.1,89.4,10.5,9.2,6.656167351,4.720084703,0.395695724,6.896411183,8.768899876,19.80598417,0,13210,4109,1792,48,46.79391719745223,44.65812101910828,48.838694267515926,6440,43.1,41.2,36.594713375796175,4583,8.607802547770701,7.812070063694268,9.4543949044586,1323,9.095222929936305,13.3,17.4,1632,17.9,16.5,19.3,1907,4.2,3.8,4.5,444,6
1905,39944,4238,4777,4583,4319,5147,5575,5532,3773,2000,263.4,231.6,100.1,89.4,10.5,9.2,20.83651635,14.77578867,1.23868887,21.58857745,27.45023014,62.00080185,0,41063,10695,439,48,46.79391719745223,44.65812101910828,48.838694267515926,19534,41.8,40.0,43.5,13278,12.0,10.8,9.4543949044586,3808,9.095222929936305,12.9,17.3,4776,16.5,15.2,17.9,5246,3.9,3.5,4.2,1223,3
1906,8285,875,936,822,802,1016,1210,1349,848,427,263.4,231.6,100.1,89.4,10.5,9.2,4.321813989,3.064725844,0.256923125,4.477803029,5.693599958,12.85991997,0,8637,2560,440,48,46.79391719745223,44.65812101910828,48.838694267515926,3963,41.3,39.3,43.3,2737,8.607802547770701,7.812070063694268,9.4543949044586,881,9.095222929936305,14.7,19.0,1115,18.3,16.9,19.6,1211,4.3,3.9,4.7,284,6
1907,15270,1599,1736,1729,1527,1841,2213,2124,1597,904,263.4,231.6,100.1,89.4,10.5,9.2,7.965491807,5.648565315,0.473532422,8.252993634,10.4938167,23.70198889,5,15793,4523,1794,48,57.4,55.1,59.6,7022,43.0,41.1,44.9,5262,12.2,11.1,9.4543949044586,1496,9.095222929936305,12.9,16.7,1805,17.0,15.6,18.3,2079,4.0,3.7,4.3,487,6
1908,5830,651,697,548,635,720,899,881,558,241,263.4,231.6,100.1,89.4,10.5,9.2,3.04117991,2.156590425,0.180792012,3.150946489,4.006480116,9.049285869,0,5800,1441,1795,48,46.79391719745223,44.65812101910828,48.838694267515926,2720,39.9,37.8,41.8,1831,8.607802547770701,7.812070063694268,9.4543949044586,576,9.095222929936305,13.4,17.5,709,17.2,15.9,18.6,791,4.0,3.7,4.3,184,4
1909,20786,2153,2480,2218,2116,2829,2812,3465,1845,868,263.4,231.6,100.1,89.4,10.5,9.2,10.84287575,7.689003185,0.644587093,11.2342322,14.28451041,32.26388612,0,22130,6172,1185,48,57.4,55.3,59.5,9519,38.6,36.8,40.4,6396,12.0,11.0,13.1,1987,9.095222929936305,13.7,17.7,2589,16.9,15.7,18.1,2798,3.9,3.6,4.2,642,6
1910,8303,2114,1544,1374,1005,664,800,514,197,91,276.9,256.7,112.8,105.6,9.6,8.5,5.40444078,3.895701062,0.236444284,2.454516854,6.665476962,9.525326875,0,8129,674,80,1,55.7,53.2,58.2,2734,43.1,41.0,36.594713375796175,2117,10.6,9.8,11.5,522,9.095222929936305,7.835095541401274,16.2,716,18.2,17.2,19.3,895,4.7,4.3,5.0,229,6
1911,12457,1236,1385,1171,1150,1261,1786,2009,1636,823,207.6,188.2,79.9,75.0,7.0,6.5,5.393937936,0.863856727,0.363729148,3.715823911,6.96458653,15.03276036,0,12443,4150,160,3,57.1,54.7,59.4,5747,40.4,38.5,42.2,4065,8.607802547770701,7.812070063694268,9.4543949044586,1342,13.5,11.5,15.7,1362,16.5,15.2,18.0,1661,4.5,4.1,4.9,449,6
1912,14523,331,190,374,532,389,1635,488,246,296,279.6,243.8,96.2,87.1,7.2,6.2,344.1931335,176.7858465,8.016435378,499.3636333,339.3698743,1312.350762,337,864263,179193,202,4,46.79391719745223,44.65812101910828,48.838694267515926,3427,35.01929936305733,33.40611464968153,36.594713375796175,2523,8.607802547770701,7.812070063694268,9.4543949044586,1050,9.095222929936305,7.835095541401274,4.3,43,8.8,8.2,9.4,547,2.3,2.2,2.5,152,1
1913,14523,331,190,374,532,389,1635,488,246,296,279.6,243.8,96.2,87.1,7.2,6.2,755.0034129,387.7878565,17.5844184,1095.377016,744.4233729,2878.701543,313,1911226,338720,207,4,46.79391719745223,44.65812101910828,48.838694267515926,3427,35.01929936305733,33.40611464968153,36.594713375796175,2523,8.607802547770701,7.812070063694268,9.4543949044586,1050,9.095222929936305,7.835095541401274,4.4,43,9.5,8.8,10.1,547,2.4,2.2,2.5,152,1
1914,14523,331,190,374,532,389,1635,488,246,296,285.7,262.5,95.4,88.9,7.8,7.1,174.2297198,135.2311504,5.356284997,150.6379927,163.8782477,438.6737229,54,320940,50139,240,5,46.79391719745223,44.65812101910828,48.838694267515926,3427,35.01929936305733,33.40611464968153,36.594713375796175,2523,8.607802547770701,7.812070063694268,9.4543949044586,1050,9.095222929936305,7.835095541401274,4.6,43,6.1,5.5,6.7,547,2.1,2.0,2.3,152,2
1915,14523,11559,12638,12253,11768,13115,1635,488,246,296,265.2,240.7,86.8,80.1,6.9,6.0,85.84321052,42.31736907,1.507117855,80.53009919,57.50661676,202.1274236,40,141373,61636,296,9,47.1,44.9,49.0,3427,29.2,27.7,30.5,2523,8.607802547770701,7.812070063694268,9.4543949044586,1050,13.5,11.7,15.7,43,15.0,13.7,16.2,547,4.6,4.2,5.0,152,4
1916,16700,1632,1686,1864,1983,1868,2470,2421,1910,866,265.2,240.7,86.8,80.1,6.9,6.0,9.691011335,4.777292238,0.170141542,9.091203594,6.492036719,22.81856819,0,16323,5078,299,9,50.4,48.5,52.0,6888,31.7,30.6,32.9,4332,8.607802547770701,7.812070063694268,9.4543949044586,1727,9.095222929936305,7.835095541401274,16.2,1962,15.6,14.5,16.6,2126,4.3,4.0,4.7,594,6
1917,2887,306,337,279,315,269,356,488,359,178,228.7,202.9,79.1,71.9,7.0,6.1,1.321444749,0.913073038,0.039794286,1.366179016,0.93612628,3.509581609,0,3024,937,13,10,59.0,44.65812101910828,60.8,1357,43.0,41.5,44.3,989,8.607802547770701,7.812070063694268,9.4543949044586,308,9.095222929936305,7.835095541401274,16.1,333,23.9,22.7,25.1,550,5.9,5.6,6.3,136,6
1918,2279,214,237,173,189,217,304,446,333,166,228.7,202.9,79.1,71.9,7.0,6.1,1.043149492,0.720780552,0.03141364,1.078462756,0.738978799,2.770466397,0,2140,913,414,10,58.5,56.8,60.3,1096,38.4,36.9,39.9,720,8.607802547770701,7.812070063694268,9.4543949044586,247,9.095222929936305,7.835095541401274,15.7,263,22.2,21.0,23.4,415,5.5,5.1,5.9,103,6
1919,14523,331,190,374,532,389,1635,488,246,296,314.1,273.7,118.5,104.7,9.4,8.4,284.2629485,108.3235022,15.17908948,520.9187527,338.0797203,1244.685338,148,990060,218287,447,11,35.3,34.1,48.838694267515926,3427,35.01929936305733,33.40611464968153,36.594713375796175,2523,5.9,5.5,6.3,1050,4.4,4.0,4.8,43,12.3,11.6,13.1,547,2.9,2.7,3.0,152,3
1920,12383,1674,1720,1445,1338,1598,1719,1512,896,481,230.9,214.6,77.3,72.9,8.3,7.6,8.130808732,2.732439472,0.290979863,5.473192654,5.265349895,17.89110469,0,12189,2815,693,17,58.4,56.0,60.7,5413,35.01929936305733,33.40611464968153,36.594713375796175,4135,10.9,9.9,12.0,1014,9.095222929936305,7.835095541401274,16.4,1322,16.3,15.1,17.6,1513,3.7,3.5,4.1,347,5
1921,26569,3107,3087,3336,2998,3338,3750,3516,2312,1125,230.9,214.6,77.3,72.9,8.3,7.6,17.44548633,5.862729898,0.62432722,11.74329772,11.2973497,38.38720509,7,27469,6714,694,17,46.79391719745223,44.65812101910828,48.838694267515926,12420,42.8,41.0,44.7,8955,8.607802547770701,7.812070063694268,9.4543949044586,2886,9.095222929936305,7.835095541401274,20.3,3788,18.8,17.5,20.1,3937,4.6,4.3,5.0,970,5
1922,12726,1429,1403,1581,1482,1735,1937,1766,970,423,230.9,214.6,77.3,72.9,8.3,7.6,8.356026159,2.808126037,0.299039791,5.624796068,5.411196217,18.38667515,4,13276,2950,698,17,46.79391719745223,44.65812101910828,48.838694267515926,6126,42.3,40.4,44.2,4285,8.607802547770701,7.812070063694268,9.4543949044586,1269,9.095222929936305,7.835095541401274,19.3,1726,17.6,16.1,18.9,1784,4.3,3.9,4.7,433,6
1923,12772,1581,1532,1371,1591,1619,1752,1699,1084,543,230.9,214.6,77.3,72.9,8.3,7.6,8.386230245,2.818276422,0.300120714,5.645127721,5.430755782,18.45313649,0,12735,3036,6,17,55.8,53.4,58.2,5525,39.8,37.8,41.9,3939,11.2,10.2,12.4,1111,9.095222929936305,7.835095541401274,15.9,1379,15.9,14.6,17.2,1571,3.8,3.5,4.1,371,4
1924,4771,609,569,505,514,584,644,618,433,295,230.9,214.6,77.3,72.9,8.3,7.6,3.132689046,1.052771438,0.112110549,2.108746035,2.028667072,6.893197165,0,4890,1333,704,17,54.2,51.8,56.6,1998,38.0,36.2,40.0,1400,12.2,11.0,9.4543949044586,450,9.095222929936305,7.835095541401274,16.6,533,16.7,15.4,18.1,616,4.1,3.8,4.5,152,6
1925,27004,3328,3419,3341,2932,3386,3705,3436,2344,1113,230.9,214.6,77.3,72.9,8.3,7.6,17.73111193,5.958717233,0.634548995,11.93556444,11.48231515,39.01569823,0,27385,6600,705,17,57.9,55.6,60.1,12113,40.5,38.7,42.2,8475,11.5,10.3,12.6,2400,9.095222929936305,7.835095541401274,16.9,3074,16.6,15.2,17.8,3470,3.9,3.6,4.3,817,6
1926,15888,2033,1945,1849,1744,1977,2081,2063,1504,692,230.9,214.6,77.3,72.9,8.3,7.6,10.43222879,3.505854666,0.373341521,7.022376232,6.755703717,22.9551701,0,15805,4012,706,17,55.8,53.2,58.0,6826,38.3,36.4,40.2,4689,8.607802547770701,7.812070063694268,9.4543949044586,1528,9.095222929936305,7.835095541401274,18.0,1935,17.4,15.9,18.7,2127,4.2,3.9,4.6,517,6
1927,20105,2336,2287,2661,2855,2788,2829,2367,1386,596,230.9,214.6,77.3,72.9,8.3,7.6,13.20115558,4.436380165,0.472433993,8.886258443,8.548805591,29.04794152,6,20866,4137,13,17,46.79391719745223,44.65812101910828,48.838694267515926,9676,42.9,41.1,44.7,6805,12.2,11.0,9.4543949044586,1934,9.095222929936305,7.835095541401274,19.3,2696,18.0,16.6,19.4,2862,4.2,3.9,4.6,669,6
1928,10206,1234,1262,1173,1132,1230,1468,1343,941,423,230.9,214.6,77.3,72.9,8.3,7.6,6.701367513,2.252061475,0.239823991,4.510975064,4.339672214,14.74574938,0,10208,2661,491,17,57.2,54.8,59.5,4524,42.6,40.7,44.5,3371,8.607802547770701,7.812070063694268,9.4543949044586,1024,9.095222929936305,7.835095541401274,18.6,1298,18.0,16.6,19.4,1427,4.3,3.9,4.7,341,6
1929,8915,1003,1146,954,983,1050,1276,1227,883,393,230.9,214.6,77.3,72.9,8.3,7.6,5.853683263,1.967188718,0.209487642,3.940362796,3.790728766,12.88049732,0,9154,2418,123,17,58.0,55.8,60.2,4028,41.4,39.6,43.2,2877,11.4,10.3,12.4,789,13.7,11.7,15.7,951,16.0,14.7,17.2,1115,3.8,3.5,4.1,263,6
1930,6659,828,743,698,678,738,998,981,668,327,230.9,214.6,77.3,72.9,8.3,7.6,4.372369809,1.469378538,0.156475402,2.943227803,2.831459658,9.62100187,0,6744,1807,493,17,46.79391719745223,44.65812101910828,48.838694267515926,3109,41.9,39.7,43.9,2186,12.2,11.0,9.4543949044586,635,9.095222929936305,7.835095541401274,16.8,770,17.3,15.9,18.6,902,4.1,3.7,4.4,213,6
1931,12274,1200,1386,1521,1423,1538,1768,1709,1191,538,230.9,214.6,77.3,72.9,8.3,7.6,8.05923818,2.708387473,0.288418544,5.425015475,5.219002229,17.73362021,0,12063,3138,707,17,56.7,54.2,58.9,5678,40.7,38.6,42.7,4079,11.3,10.3,12.4,1134,9.095222929936305,7.835095541401274,16.1,1414,16.0,14.8,17.3,1604,3.8,3.5,4.1,381,4
1932,7508,722,780,996,979,1067,982,969,664,349,230.9,214.6,77.3,72.9,8.3,7.6,4.929832186,1.656719337,0.176425487,3.318479403,3.192461198,10.8476471,0,7533,1799,708,17,56.0,53.7,58.3,3435,40.4,38.6,42.2,2480,8.607802547770701,7.812070063694268,9.4543949044586,765,9.095222929936305,7.835095541401274,17.5,951,16.9,15.7,18.1,1039,4.1,3.8,4.5,254,6
1933,14198,1581,1728,1638,1570,1842,2233,1816,1286,504,230.9,214.6,77.3,72.9,8.3,7.6,9.322556923,3.132938352,0.333629338,6.275408972,6.037102302,20.51343814,0,14382,3491,709,17,58.3,55.9,60.5,6501,42.4,40.2,44.3,4729,8.607802547770701,7.812070063694268,9.4543949044586,1377,9.095222929936305,7.835095541401274,18.3,1795,17.6,16.3,18.9,1967,4.1,3.8,4.5,459,6
1934,35845,4294,4311,4092,4227,4656,5035,5010,2961,1259,230.9,214.6,77.3,72.9,8.3,7.6,23.53620601,7.90957707,0.842297761,15.84321979,15.24157853,51.78927948,16,37447,8825,379,17,58.9,56.6,60.9,16491,41.9,40.0,43.6,11739,8.607802547770701,7.812070063694268,9.4543949044586,3496,9.095222929936305,7.835095541401274,18.4,4517,18.3,16.8,19.7,5119,4.1,3.8,4.5,1157,6
1935,6120,791,658,775,741,634,804,887,551,279,230.9,214.6,77.3,72.9,8.3,7.6,4.01845671,1.350442507,0.1438098,2.704993866,2.60227258,8.842248303,0,6259,1667,128,17,46.79391719745223,44.65812101910828,48.838694267515926,2847,43.0,41.3,44.6,2055,12.2,7.812070063694268,9.4543949044586,584,9.095222929936305,7.835095541401274,17.0,721,19.2,18.0,20.4,919,4.5,4.1,4.8,213,5
1936,26321,3265,3437,3187,3114,3217,3629,3406,2091,975,230.9,214.6,77.3,72.9,8.3,7.6,17.28264691,5.808006084,0.618499634,11.63368359,11.19189813,38.02889176,6,26129,6066,713,17,57.7,55.3,59.7,11641,35.01929936305733,33.40611464968153,36.594713375796175,8793,11.3,10.3,12.3,2274,9.095222929936305,7.835095541401274,16.5,2911,15.8,14.6,17.0,3196,3.8,3.5,4.1,768,6
1937,11049,1230,1303,1176,1183,1339,1739,1532,1014,533,230.9,214.6,77.3,72.9,8.3,7.6,7.254890227,2.438078311,0.259633086,4.88357471,4.698122506,15.96372573,0,11044,3113,714,17,54.9,52.1,57.3,4801,40.0,37.9,41.9,3496,12.0,10.9,9.4543949044586,1052,9.095222929936305,7.835095541401274,16.7,1286,16.9,15.5,18.2,1473,4.0,3.7,4.3,350,6
1938,26409,3463,3075,3050,3071,3189,3641,3744,2108,1068,230.9,214.6,77.3,72.9,8.3,7.6,17.34042864,5.827424211,0.620567487,11.67257892,11.22931643,38.1560352,7,27548,6579,716,17,46.79391719745223,44.65812101910828,48.838694267515926,13465,35.01929936305733,33.40611464968153,36.594713375796175,9404,8.607802547770701,7.812070063694268,9.4543949044586,2771,9.095222929936305,7.835095541401274,20.7,3707,19.7,18.2,21.1,4010,4.6,4.2,5.0,937,6
1939,18906,2545,2495,2283,2075,2247,2849,2289,1415,708,230.9,214.6,77.3,72.9,8.3,7.6,12.4138795,4.171808177,0.444259491,8.356309482,8.038981273,27.31561216,0,18531,4124,392,17,55.5,53.2,57.8,7929,38.8,37.0,40.5,5538,11.1,10.0,12.2,1581,9.095222929936305,7.835095541401274,16.2,2037,16.3,15.0,17.4,2322,3.8,3.5,4.1,541,6
1940,4421,434,493,419,463,514,648,626,506,318,230.9,214.6,77.3,72.9,8.3,7.6,2.902875346,0.975540249,0.103886132,1.954048673,1.879844293,6.38751303,0,4625,1387,717,17,56.6,54.1,59.0,2027,39.0,37.1,40.9,1396,8.607802547770701,7.812070063694268,9.4543949044586,464,9.095222929936305,7.835095541401274,17.5,545,18.8,17.4,20.2,673,4.5,4.1,4.9,160,6
1941,13442,1691,1648,1521,1591,1815,1888,1765,1099,424,230.9,214.6,77.3,72.9,8.3,7.6,8.826159329,2.966118984,0.315864598,5.941262671,5.715645101,19.42116041,0,13369,3018,35,17,57.4,55.0,59.7,5966,41.3,39.3,43.2,4291,11.7,10.6,12.9,1216,9.095222929936305,7.835095541401274,17.5,1602,17.0,15.7,18.3,1767,3.9,3.6,4.3,407,6
1942,15126,1683,1880,1916,1550,1879,2289,2112,1243,574,230.9,214.6,77.3,72.9,8.3,7.6,9.931891535,3.337711334,0.355435791,6.685577976,6.431695268,21.8542235,0,15690,3700,721,17,46.79391719745223,44.65812101910828,48.838694267515926,7324,35.01929936305733,33.40611464968153,36.594713375796175,5351,8.607802547770701,7.812070063694268,9.4543949044586,1522,9.095222929936305,7.835095541401274,19.0,1999,18.8,17.3,20.2,2270,4.3,4.0,4.7,521,6
1943,31304,3966,4185,4131,3651,3889,4182,3527,2600,1173,230.9,214.6,77.3,72.9,8.3,7.6,20.55453739,6.907557556,0.735591829,13.83613202,13.31070929,45.22838903,4,31424,7187,509,17,55.9,53.4,58.2,13421,40.5,38.6,42.3,9715,12.2,11.1,9.4543949044586,2933,9.095222929936305,7.835095541401274,18.5,3895,17.2,15.9,18.5,4133,4.2,3.8,4.6,1005,5
1944,15571,2024,1980,1745,1795,2007,2191,2077,1222,530,230.9,214.6,77.3,72.9,8.3,7.6,10.22408324,3.435905274,0.36589255,6.882264622,6.620912801,22.49716476,6,15844,3685,39,17,46.79391719745223,44.65812101910828,48.838694267515926,7254,35.01929936305733,33.40611464968153,36.594713375796175,5500,11.8,10.8,13.0,1400,9.095222929936305,7.835095541401274,17.9,1850,16.4,15.2,17.7,1952,4.0,3.6,4.3,471,6
1945,7033,736,739,850,908,906,1146,973,548,227,230.9,214.6,77.3,72.9,8.3,7.6,4.617942164,1.551905581,0.165263779,3.108532983,2.990487427,10.16136149,0,6717,1622,40,17,46.79391719745223,44.65812101910828,48.838694267515926,3400,35.01929936305733,33.40611464968153,36.594713375796175,2523,8.607802547770701,7.812070063694268,9.4543949044586,742,9.095222929936305,7.835095541401274,19.7,978,18.5,17.0,20.0,1051,4.3,4.0,4.7,247,6
1946,10143,1233,1137,1180,1177,1312,1543,1372,799,390,230.9,214.6,77.3,72.9,8.3,7.6,6.660001047,2.238159861,0.238343596,4.483129539,4.312884114,14.65472623,0,10648,2421,724,17,46.79391719745223,44.65812101910828,48.838694267515926,4756,42.5,40.7,44.3,3379,8.607802547770701,7.812070063694268,9.4543949044586,1001,9.095222929936305,7.835095541401274,18.9,1324,17.8,16.4,19.2,1412,4.2,3.8,4.5,333,6
1947,21899,2627,2530,2298,2593,2735,3181,3225,1873,837,230.9,214.6,77.3,72.9,8.3,7.6,14.37911495,4.832245174,0.514590003,9.67919292,9.311628631,31.63993392,6,23011,5498,725,17,46.79391719745223,44.65812101910828,48.838694267515926,11012,40.5,38.8,42.2,6950,8.607802547770701,7.812070063694268,9.4543949044586,2212,9.095222929936305,7.835095541401274,19.1,2891,18.7,17.2,20.1,3203,4.3,3.9,4.7,731,6
1948,13257,1494,1618,1562,1454,1706,1958,1815,1100,550,230.9,214.6,77.3,72.9,8.3,7.6,8.704686373,2.925296784,0.311517406,5.859494065,5.636981632,19.15387022,0,13565,3211,473,17,46.79391719745223,44.65812101910828,48.838694267515926,6252,42.5,40.3,44.4,4422,8.607802547770701,7.812070063694268,9.4543949044586,1324,9.095222929936305,7.835095541401274,18.5,1679,17.6,16.1,19.0,1831,4.2,3.8,4.6,434,6
1949,24644,3238,3117,2884,2707,3080,3494,3124,1975,1025,230.9,214.6,77.3,72.9,8.3,7.6,16.18151097,5.437958357,0.579092929,10.89246223,10.47882442,35.60594235,0,24413,5718,138,17,55.8,53.4,58.1,10471,38.7,36.8,40.5,7263,11.5,10.5,12.5,2157,9.095222929936305,7.835095541401274,16.4,2725,16.5,15.3,17.6,3090,3.9,3.6,4.2,728,5
1950,17408,2076,2129,2244,2419,2423,2338,1912,1341,526,230.9,214.6,77.3,72.9,8.3,7.6,11.43027686,3.841258687,0.409058988,7.694204774,7.402019782,25.15128406,0,17748,3649,727,17,46.79391719745223,44.65812101910828,48.838694267515926,8737,35.01929936305733,41.7,36.594713375796175,5927,8.607802547770701,7.812070063694268,9.4543949044586,1768,9.095222929936305,7.835095541401274,18.9,2289,19.1,18.0,20.2,2604,4.4,4.0,4.7,594,6
1951,12362,1477,1543,1430,1347,1673,1859,1648,955,430,230.9,214.6,77.3,72.9,8.3,7.6,8.11701991,2.7278056,0.290486398,5.463910812,5.256420528,17.86076365,0,12783,2681,728,17,46.79391719745223,44.65812101910828,48.838694267515926,5947,35.01929936305733,33.40611464968153,36.594713375796175,4254,12.1,11.0,9.4543949044586,1165,9.095222929936305,7.835095541401274,18.1,1523,17.7,16.2,19.1,1697,4.1,3.7,4.4,389,6
1952,11323,1145,1278,1531,1765,1474,1521,1414,785,410,230.9,214.6,77.3,72.9,8.3,7.6,7.434801524,2.498539299,0.266071629,5.004680644,4.814629481,16.35960417,0,12175,2520,318,17,46.79391719745223,44.65812101910828,48.838694267515926,5493,35.01929936305733,33.40611464968153,36.594713375796175,4124,10.5,9.6,11.6,960,13.8,12.0,15.7,1254,16.0,14.9,17.1,1454,3.6,3.4,3.9,331,6
1953,6451,641,745,739,651,837,1002,953,594,289,230.9,214.6,77.3,72.9,8.3,7.6,4.23579481,1.423481146,0.151587749,2.851293371,2.743016407,9.320481013,0,6381,1692,729,17,46.79391719745223,44.65812101910828,48.838694267515926,3129,35.01929936305733,33.40611464968153,36.594713375796175,2303,11.8,10.7,13.0,620,9.095222929936305,7.835095541401274,16.8,778,16.8,15.5,18.2,886,4.0,3.6,4.3,208,5
1954,10030,1315,1244,1150,1098,1173,1449,1299,835,467,230.9,214.6,77.3,72.9,8.3,7.6,6.585804053,2.21322522,0.235688284,4.433184391,4.264835617,14.4914625,0,9990,2518,730,17,57.1,54.7,59.5,4381,39.1,37.3,41.1,2998,12.0,10.9,9.4543949044586,922,9.095222929936305,7.835095541401274,17.5,1168,16.9,15.6,18.3,1299,4.1,3.8,4.5,314,5
1955,10718,1315,1338,1218,1200,1300,1565,1397,949,436,230.9,214.6,77.3,72.9,8.3,7.6,7.037552127,2.365039672,0.251855137,4.737275205,4.557378678,15.48549302,0,10645,2575,49,17,54.6,52.3,57.0,4530,39.5,37.5,41.3,3278,11.4,10.3,12.6,947,9.095222929936305,7.835095541401274,16.7,1203,16.3,15.0,17.6,1349,3.9,3.6,4.2,321,6
1956,13345,1297,1373,1865,1888,1950,1793,1769,914,496,230.9,214.6,77.3,72.9,8.3,7.6,8.762468104,2.944714912,0.313585259,5.898389402,5.674399931,19.28101366,0,13281,3148,51,17,54.4,52.1,56.6,5930,38.2,36.4,40.0,4166,11.5,10.4,12.6,1255,9.095222929936305,7.835095541401274,16.9,1612,16.3,15.1,17.5,1777,3.9,3.6,4.2,423,6
1957,7166,932,944,837,802,918,1079,856,541,257,230.9,214.6,77.3,72.9,8.3,7.6,4.70527137,1.581253432,0.168389057,3.167317981,3.047040083,10.35352146,0,7061,1716,733,17,57.5,55.1,59.8,3139,35.01929936305733,41.4,36.594713375796175,2374,11.4,10.4,12.5,624,9.095222929936305,7.835095541401274,16.8,808,16.6,15.4,17.8,906,3.9,3.6,4.2,211,6
1958,4472,547,539,487,526,541,634,632,374,192,230.9,214.6,77.3,72.9,8.3,7.6,2.936362485,0.986793937,0.105084547,1.976590289,1.901529898,6.461198433,0,4497,1077,735,17,46.79391719745223,44.65812101910828,48.838694267515926,2105,35.01929936305733,33.40611464968153,36.594713375796175,1541,8.607802547770701,7.812070063694268,9.4543949044586,445,9.095222929936305,7.835095541401274,19.0,571,18.0,16.4,19.6,623,4.3,3.9,4.7,149,6
1959,26092,3412,3037,2963,3204,3387,3768,3508,1906,907,230.9,214.6,77.3,72.9,8.3,7.6,17.13228308,5.75747482,0.613118515,11.53246731,11.09452551,37.69802985,32,27329,6143,52,17,46.79391719745223,44.65812101910828,48.838694267515926,12191,35.01929936305733,33.40611464968153,36.594713375796175,8767,11.6,10.4,12.8,2331,9.095222929936305,7.835095541401274,17.2,3016,16.7,15.3,18.0,3349,3.9,3.6,4.3,790,6
1960,58402,6395,6986,6730,6576,7813,8516,8248,4824,2314,230.9,214.6,77.3,72.9,8.3,7.6,38.34737072,12.88701688,1.372349668,25.81324375,24.83299399,84.37989957,76,61586,14290,54,17,59.0,56.7,61.1,27382,35.01929936305733,33.40611464968153,36.594713375796175,20547,11.9,10.7,13.1,5520,9.095222929936305,7.835095541401274,17.4,7044,17.2,15.8,18.5,7964,4.0,3.6,4.3,1841,6
1961,2135,228,254,232,200,262,343,277,218,121,230.9,214.6,77.3,72.9,8.3,7.6,1.401863574,0.471110254,0.050168942,0.943653906,0.907818947,3.084673223,0,2161,601,738,17,52.7,50.0,55.3,894,37.4,35.6,39.3,634,12.2,11.0,9.4543949044586,206,9.095222929936305,7.835095541401274,16.8,245,16.6,15.1,17.9,281,4.0,3.7,4.4,69,6
1962,16750,1833,2126,1930,1832,2233,2575,2165,1432,624,230.9,214.6,77.3,72.9,8.3,7.6,10.99822711,3.696064052,0.393597085,7.403373734,7.122232959,24.20059789,0,16815,4047,739,17,54.0,51.5,56.2,7097,39.4,37.5,41.3,5181,11.2,10.2,12.3,1478,9.095222929936305,7.835095541401274,16.6,1912,16.0,14.7,17.2,2101,3.8,3.5,4.1,496,5
1963,17821,2262,2109,1915,1895,2221,2551,2436,1587,845,230.9,214.6,77.3,72.9,8.3,7.6,11.70145703,3.93239149,0.4187638,7.876747661,7.577630661,25.74799134,2,17731,4680,56,17,51.8,49.5,53.8,7134,38.4,36.6,40.1,5292,11.6,10.5,12.8,1603,9.095222929936305,7.835095541401274,16.6,2010,16.8,15.5,18.0,2318,4.0,3.7,4.3,548,6
1964,20468,2295,2319,2325,2287,2549,2861,2913,1987,932,230.9,214.6,77.3,72.9,8.3,7.6,13.43950522,4.516479941,0.480963888,9.046701707,8.703156072,29.57240821,0,20692,5282,439,17,46.79391719745223,44.65812101910828,48.838694267515926,9782,42.9,40.9,44.7,6990,8.607802547770701,7.812070063694268,9.4543949044586,2024,9.095222929936305,7.835095541401274,17.7,2530,18.1,16.6,19.3,2943,4.2,3.8,4.6,684,6
1965,13111,1703,1607,1539,1597,1659,1764,1747,959,536,230.9,214.6,77.3,72.9,8.3,7.6,8.60882123,2.893080345,0.308086649,5.794963166,5.574901273,18.9429277,0,13180,3120,440,17,53.6,51.5,55.7,5373,37.9,36.2,39.5,3801,11.1,10.1,12.1,1109,9.095222929936305,7.835095541401274,15.8,1394,16.0,14.9,17.1,1603,3.8,3.5,4.1,380,6
